Fecha;MP25;MP25_Original;PM10;Fue_Imputado
2020-01-01;15,0;15,0;46,0;0
2020-01-02;14,0;14,0;58,0;0
2020-01-03;16,0;16,0;63,0;0
2020-01-04;15,0;15,0;60,0;0
2020-01-05;14,0;14,0;46,0;0
2020-01-06;15,0;15,0;50,0;0
2020-01-07;13,0;13,0;53,0;0
2020-01-08;8,0;8,0;37,0;0
2020-01-09;11,0;11,0;49,0;0
2020-01-10;13,0;13,0;61,0;0
2020-01-11;14,0;14,0;57,0;0
2020-01-12;13,0;13,0;53,0;0
2020-01-13;14,0;14,0;57,0;0
2020-01-14;14,0;14,0;62,0;0
2020-01-15;13,0;13,0;74,0;0
2020-01-16;22,0;22,0;110,0;0
2020-01-17;22,0;22,0;90,0;0
2020-01-18;22,0;22,0;87,0;0
2020-01-19;17,0;17,0;62,0;0
2020-01-20;18,0;18,0;70,0;0
2020-01-21;17,0;17,0;78,0;0
2020-01-22;15,0;15,0;66,0;0
2020-01-23;12,0;12,0;59,0;0
2020-01-24;12,0;12,0;58,0;0
2020-01-25;15,0;15,0;61,0;0
2020-01-26;15,0;15,0;55,0;0
2020-01-27;13,0;13,0;57,0;0
2020-01-28;17,0;17,0;78,0;0
2020-01-29;10,0;10,0;44,0;0
2020-01-30;16,0;16,0;66,0;0
2020-01-31;17,0;17,0;73,0;0
2020-02-01;15,0;15,0;61,0;0
2020-02-02;12,0;12,0;56,0;0
2020-02-03;8,0;8,0;50,0;0
2020-02-04;8,0;8,0;47,0;0
2020-02-05;8,0;8,0;49,0;0
2020-02-06;10,0;10,0;53,0;0
2020-02-07;12,0;12,0;64,0;0
2020-02-08;14,0;14,0;64,0;0
2020-02-09;18,0;18,0;58,0;0
2020-02-10;17,0;17,0;73,0;0
2020-02-11;23,0;23,0;77,0;0
2020-02-12;21,0;21,0;69,0;0
2020-02-13;15,0;15,0;67,0;0
2020-02-14;24,0;24,0;84,0;0
2020-02-15;19,0;19,0;70,0;0
2020-02-16;16,0;16,0;53,0;0
2020-02-17;10,0;10,0;46,0;0
2020-02-18;14,0;14,0;70,0;0
2020-02-19;18,0;18,0;77,0;0
2020-02-20;23,0;23,0;92,0;0
2020-02-21;19,0;19,0;75,0;0
2020-02-22;17,0;17,0;57,0;0
2020-02-23;15,0;15,0;51,0;0
2020-02-24;15,0;15,0;62,0;0
2020-02-25;17,0;17,0;74,0;0
2020-02-26;20,0;20,0;86,0;0
2020-02-27;18,0;18,0;83,0;0
2020-02-28;23,0;23,0;94,0;0
2020-02-29;25,0;25,0;83,0;0
2020-03-01;15,0;15,0;48,0;0
2020-03-02;17,0;17,0;67,0;0
2020-03-03;21,0;21,0;78,0;0
2020-03-04;21,0;21,0;79,0;0
2020-03-05;24,0;24,0;85,0;0
2020-03-06;22,0;22,0;88,0;0
2020-03-07;19,0;19,0;73,0;0
2020-03-08;13,0;13,0;48,0;0
2020-03-09;19,0;19,0;68,0;0
2020-03-10;20,0;20,0;89,0;0
2020-03-11;19,0;19,0;83,0;0
2020-03-12;13,0;13,0;62,0;0
2020-03-13;11,0;11,0;59,0;0
2020-03-14;12,0;12,0;58,0;0
2020-03-15;13,0;13,0;55,0;0
2020-03-16;18,51463583165671;;74,0;1
2020-03-17;25,392922816890366;;85,0;1
2020-03-18;25,082882252755784;;84,0;1
2020-03-19;26,3221804751706;;87,0;1
2020-03-20;31,433976840577035;;100,0;1
2020-03-21;17,039408311558525;;52,0;1
2020-03-22;10,923572969058888;;36,0;1
2020-03-23;16,36465138645169;;61,0;1
2020-03-24;16,444927563328918;;61,0;1
2020-03-25;14,589694193515712;;56,0;1
2020-03-26;20,972085249266005;;78,0;1
2020-03-27;16,0;16,0;52,0;0
2020-03-28;22,0;22,0;69,0;0
2020-03-29;20,0;20,0;60,0;0
2020-03-30;23,0;23,0;83,0;0
2020-03-31;18,0;18,0;87,0;0
2020-04-01;16,0;16,0;85,0;0
2020-04-02;19,0;19,0;101,0;0
2020-04-03;30,0;30,0;122,0;0
2020-04-04;26,0;26,0;101,0;0
2020-04-05;16,0;16,0;58,0;0
2020-04-06;16,0;16,0;82,0;0
2020-04-07;17,0;17,0;91,0;0
2020-04-08;26,0;26,0;109,0;0
2020-04-09;25,0;25,0;87,0;0
2020-04-10;21,0;21,0;64,0;0
2020-04-11;21,0;21,0;63,0;0
2020-04-12;25,0;25,0;58,0;0
2020-04-13;22,0;22,0;70,0;0
2020-04-14;24,0;24,0;86,0;0
2020-04-15;27,0;27,0;86,0;0
2020-04-16;31,0;31,0;102,0;0
2020-04-17;31,0;31,0;109,0;0
2020-04-18;23,0;23,0;81,0;0
2020-04-19;17,0;17,0;59,0;0
2020-04-20;18,0;18,0;82,0;0
2020-04-21;18,0;18,0;95,0;0
2020-04-22;26,0;26,0;110,0;0
2020-04-23;23,0;23,0;74,0;0
2020-04-24;15,0;15,0;54,0;0
2020-04-25;17,0;17,0;56,0;0
2020-04-26;10,0;10,0;32,0;0
2020-04-27;7,0;7,0;40,0;0
2020-04-28;12,0;12,0;63,0;0
2020-04-29;20,0;20,0;96,0;0
2020-04-30;28,0;28,0;112,0;0
2020-05-01;32,0;32,0;94,0;0
2020-05-02;30,0;30,0;78,0;0
2020-05-03;28,0;28,0;68,0;0
2020-05-04;23,0;23,0;85,0;0
2020-05-05;23,0;23,0;93,0;0
2020-05-06;31,0;31,0;122,0;0
2020-05-07;28,0;28,0;118,0;0
2020-05-08;38,0;38,0;128,0;0
2020-05-09;33,0;33,0;101,0;0
2020-05-10;22,0;22,0;55,0;0
2020-05-11;25,0;25,0;74,0;0
2020-05-12;26,0;26,0;96,0;0
2020-05-13;38,0;38,0;121,0;0
2020-05-14;28,0;28,0;103,0;0
2020-05-15;27,0;27,0;109,0;0
2020-05-16;25,0;25,0;86,0;0
2020-05-17;21,0;21,0;64,0;0
2020-05-18;30,0;30,0;87,0;0
2020-05-19;31,0;31,0;65,0;0
2020-05-20;26,0;26,0;62,0;0
2020-05-21;18,0;18,0;38,0;0
2020-05-22;31,0;31,0;78,0;0
2020-05-23;33,0;33,0;83,0;0
2020-05-24;25,0;25,0;68,0;0
2020-05-25;26,0;26,0;90,0;0
2020-05-26;26,0;26,0;79,0;0
2020-05-27;35,0;35,0;75,0;0
2020-05-28;40,0;40,0;95,0;0
2020-05-29;43,0;43,0;100,0;0
2020-05-30;42,0;42,0;92,0;0
2020-05-31;46,0;46,0;93,0;0
2020-06-01;29,0;29,0;74,0;0
2020-06-02;38,0;38,0;101,0;0
2020-06-03;10,0;10,0;28,0;0
2020-06-04;23,0;23,0;59,0;0
2020-06-05;37,0;37,0;87,0;0
2020-06-06;35,0;35,0;79,0;0
2020-06-07;41,0;41,0;76,0;0
2020-06-08;42,0;42,0;99,0;0
2020-06-09;40,0;40,0;97,0;0
2020-06-10;45,0;45,0;112,0;0
2020-06-11;49,0;49,0;119,0;0
2020-06-12;19,0;19,0;40,0;0
2020-06-13;30,0;30,0;77,0;0
2020-06-14;24,0;24,0;54,0;0
2020-06-15;27,0;27,0;61,0;0
2020-06-16;39,0;39,0;112,0;0
2020-06-17;17,0;17,0;40,0;0
2020-06-18;33,0;33,0;107,0;0
2020-06-19;24,0;24,0;64,0;0
2020-06-20;28,0;28,0;70,0;0
2020-06-21;39,0;39,0;78,0;0
2020-06-22;35,0;35,0;71,0;0
2020-06-23;6,0;6,0;15,0;0
2020-06-24;6,0;6,0;19,0;0
2020-06-25;25,0;25,0;74,0;0
2020-06-26;25,0;25,0;70,0;0
2020-06-27;44,0;44,0;111,0;0
2020-06-28;33,0;33,0;73,0;0
2020-06-29;17,0;17,0;30,0;0
2020-06-30;20,0;20,0;58,0;0
2020-07-01;18,0;18,0;57,0;0
2020-07-02;32,0;32,0;83,0;0
2020-07-03;39,0;39,0;95,0;0
2020-07-04;12,0;12,0;25,0;0
2020-07-05;9,0;9,0;21,0;0
2020-07-06;25,0;25,0;68,0;0
2020-07-07;37,0;37,0;91,0;0
2020-07-08;24,0;24,0;61,0;0
2020-07-09;40,0;40,0;109,0;0
2020-07-10;51,0;51,0;133,0;0
2020-07-11;60,0;60,0;126,0;0
2020-07-12;59,0;59,0;116,0;0
2020-07-13;60,0;60,0;151,0;0
2020-07-14;37,0;37,0;111,0;0
2020-07-15;60,0;60,0;134,0;0
2020-07-16;58,0;58,0;130,0;0
2020-07-17;57,0;57,0;135,0;0
2020-07-18;45,0;45,0;115,0;0
2020-07-19;27,0;27,0;55,0;0
2020-07-20;13,0;13,0;48,0;0
2020-07-21;10,0;10,0;21,0;0
2020-07-22;14,0;14,0;38,0;0
2020-07-23;40,0;40,0;95,0;0
2020-07-24;25,0;25,0;80,0;0
2020-07-25;41,0;41,0;105,0;0
2020-07-26;71,0;71,0;134,0;0
2020-07-27;49,0;49,0;92,0;0
2020-07-28;49,0;49,0;113,0;0
2020-07-29;40,0;40,0;102,0;0
2020-07-30;32,0;32,0;78,0;0
2020-07-31;60,0;60,0;140,0;0
2020-08-01;44,0;44,0;83,0;0
2020-08-02;48,0;48,0;79,0;0
2020-08-03;41,0;41,0;81,0;0
2020-08-04;36,0;36,0;84,0;0
2020-08-05;15,0;15,0;38,0;0
2020-08-06;19,0;19,0;45,0;0
2020-08-07;46,0;46,0;97,0;0
2020-08-08;40,0;40,0;83,0;0
2020-08-09;31,0;31,0;55,0;0
2020-08-10;22,0;22,0;62,0;0
2020-08-11;22,0;22,0;57,0;0
2020-08-12;33,0;33,0;72,0;0
2020-08-13;36,0;36,0;74,0;0
2020-08-14;20,0;20,0;54,0;0
2020-08-15;39,0;39,0;70,0;0
2020-08-16;47,0;47,0;75,0;0
2020-08-17;26,0;26,0;64,0;0
2020-08-18;18,0;18,0;47,0;0
2020-08-19;28,0;28,0;64,0;0
2020-08-20;38,0;38,0;96,0;0
2020-08-21;33,0;33,0;92,0;0
2020-08-22;30,0;30,0;78,0;0
2020-08-23;15,0;15,0;29,0;0
2020-08-24;10,0;10,0;34,0;0
2020-08-25;12,0;12,0;33,0;0
2020-08-26;7,0;7,0;16,0;0
2020-08-27;14,0;14,0;33,0;0
2020-08-28;15,0;15,0;39,0;0
2020-08-29;12,0;12,0;25,0;0
2020-08-30;22,0;22,0;35,0;0
2020-08-31;20,0;20,0;43,0;0
2020-09-01;15,0;15,0;38,0;0
2020-09-02;27,0;27,0;57,0;0
2020-09-03;24,0;24,0;63,0;0
2020-09-04;28,0;28,0;70,0;0
2020-09-05;19,0;19,0;40,0;0
2020-09-06;24,0;24,0;47,0;0
2020-09-07;20,0;20,0;56,0;0
2020-09-08;20,0;20,0;47,0;0
2020-09-09;23,0;23,0;56,0;0
2020-09-10;16,0;16,0;48,0;0
2020-09-11;21,0;21,0;54,0;0
2020-09-12;41,0;41,0;84,0;0
2020-09-13;21,0;21,0;53,0;0
2020-09-14;22,0;22,0;84,0;0
2020-09-15;20,0;20,0;62,0;0
2020-09-16;26,0;26,0;75,0;0
2020-09-17;26,0;26,0;72,0;0
2020-09-18;24,0;24,0;59,0;0
2020-09-19;22,0;22,0;55,0;0
2020-09-20;19,0;19,0;49,0;0
2020-09-21;21,0;21,0;61,0;0
2020-09-22;19,0;19,0;62,0;0
2020-09-23;21,0;21,0;66,0;0
2020-09-24;22,0;22,0;73,0;0
2020-09-25;14,0;14,0;29,0;0
2020-09-26;7,0;7,0;25,0;0
2020-09-27;14,0;14,0;36,0;0
2020-09-28;16,0;16,0;60,0;0
2020-09-29;13,0;13,0;42,0;0
2020-09-30;9,0;9,0;36,0;0
2020-10-01;11,0;11,0;43,0;0
2020-10-02;11,0;11,0;43,0;0
2020-10-03;9,0;9,0;30,0;0
2020-10-04;6,0;6,0;26,0;0
2020-10-05;14,0;14,0;56,0;0
2020-10-06;14,0;14,0;52,0;0
2020-10-07;18,0;18,0;61,0;0
2020-10-08;14,0;14,0;59,0;0
2020-10-09;19,0;19,0;73,0;0
2020-10-10;14,0;14,0;66,0;0
2020-10-11;14,0;14,0;53,0;0
2020-10-12;15,0;15,0;49,0;0
2020-10-13;17,0;17,0;68,0;0
2020-10-14;21,0;21,0;61,0;0
2020-10-15;24,0;24,0;78,0;0
2020-10-16;18,0;18,0;56,0;0
2020-10-17;23,0;23,0;71,0;0
2020-10-18;20,0;20,0;48,0;0
2020-10-19;13,0;13,0;56,0;0
2020-10-20;12,0;12,0;59,0;0
2020-10-21;13,0;13,0;65,0;0
2020-10-22;18,0;18,0;67,0;0
2020-10-23;17,0;17,0;67,0;0
2020-10-24;12,0;12,0;54,0;0
2020-10-25;6,0;6,0;28,0;0
2020-10-26;15,0;15,0;51,0;0
2020-10-27;8,0;8,0;47,0;0
2020-10-28;11,0;11,0;45,0;0
2020-10-29;12,0;12,0;57,0;0
2020-10-30;16,0;16,0;61,0;0
2020-10-31;19,0;19,0;65,0;0
2020-11-01;13,0;13,0;43,0;0
2020-11-02;16,0;16,0;71,0;0
2020-11-03;17,0;17,0;62,0;0
2020-11-04;15,0;15,0;57,0;0
2020-11-05;12,0;12,0;54,0;0
2020-11-06;15,0;15,0;65,0;0
2020-11-07;14,0;14,0;61,0;0
2020-11-08;13,0;13,0;47,0;0
2020-11-09;14,0;14,0;55,0;0
2020-11-10;14,0;14,0;58,0;0
2020-11-11;14,0;14,0;49,0;0
2020-11-12;15,0;15,0;54,0;0
2020-11-13;12,0;12,0;34,0;0
2020-11-14;10,0;10,0;33,0;0
2020-11-15;8,0;8,0;35,0;0
2020-11-16;10,0;10,0;48,0;0
2020-11-17;13,0;13,0;47,0;0
2020-11-18;13,0;13,0;53,0;0
2020-11-19;11,0;11,0;42,0;0
2020-11-20;7,0;7,0;28,0;0
2020-11-21;7,0;7,0;33,0;0
2020-11-22;8,0;8,0;35,0;0
2020-11-23;8,0;8,0;47,0;0
2020-11-24;6,0;6,0;39,0;0
2020-11-25;10,0;10,0;54,0;0
2020-11-26;12,0;12,0;63,0;0
2020-11-27;17,0;17,0;65,0;0
2020-11-28;14,0;14,0;54,0;0
2020-11-29;9,0;9,0;37,0;0
2020-11-30;8,0;8,0;47,0;0
2020-12-01;11,0;11,0;65,0;0
2020-12-02;12,0;12,0;58,0;0
2020-12-03;9,0;9,0;54,0;0
2020-12-04;14,0;14,0;63,0;0
2020-12-05;15,0;15,0;62,0;0
2020-12-06;14,0;14,0;54,0;0
2020-12-07;12,0;12,0;60,0;0
2020-12-08;10,0;10,0;42,0;0
2020-12-09;9,0;9,0;49,0;0
2020-12-10;9,0;9,0;53,0;0
2020-12-11;10,0;10,0;52,0;0
2020-12-12;8,655933072502538;;;1
2020-12-13;7,0;7,0;37,0;0
2020-12-14;9,0;9,0;59,0;0
2020-12-15;9,445950935068442;;;1
2020-12-16;11,0;11,0;64,0;0
2020-12-17;14,0;14,0;67,0;0
2020-12-18;9,0;9,0;35,0;0
2020-12-19;9,0;9,0;37,0;0
2020-12-20;9,0;9,0;33,0;0
2020-12-21;10,0;10,0;49,0;0
2020-12-22;13,0;13,0;59,0;0
2020-12-23;16,0;16,0;72,0;0
2020-12-24;14,0;14,0;57,0;0
2020-12-25;12,0;12,0;46,0;0
2020-12-26;12,0;12,0;47,0;0
2020-12-27;9,0;9,0;31,0;0
2020-12-28;10,0;10,0;49,0;0
2020-12-29;10,0;10,0;49,0;0
2020-12-30;10,0;10,0;50,0;0
2020-12-31;14,0;14,0;63,0;0
2021-01-01;18,0;18,0;56,0;0
2021-01-02;11,0;11,0;46,0;0
2021-01-03;12,0;12,0;40,0;0
2021-01-04;11,0;11,0;54,0;0
2021-01-05;13,0;13,0;58,0;0
2021-01-06;15,0;15,0;57,0;0
2021-01-07;14,0;14,0;57,0;0
2021-01-08;12,0;12,0;55,0;0
2021-01-09;13,0;13,0;48,0;0
2021-01-10;5,0;5,0;29,0;0
2021-01-11;7,0;7,0;39,0;0
2021-01-12;9,0;9,0;54,0;0
2021-01-13;9,0;9,0;52,0;0
2021-01-14;13,0;13,0;64,0;0
2021-01-15;13,0;13,0;59,0;0
2021-01-16;10,0;10,0;45,0;0
2021-01-17;11,0;11,0;41,0;0
2021-01-18;16,0;16,0;60,0;0
2021-01-19;19,0;19,0;73,0;0
2021-01-20;17,0;17,0;67,0;0
2021-01-21;17,0;17,0;66,0;0
2021-01-22;17,0;17,0;69,0;0
2021-01-23;13,0;13,0;53,0;0
2021-01-24;13,0;13,0;42,0;0
2021-01-25;14,0;14,0;57,0;0
2021-01-26;13,0;13,0;60,0;0
2021-01-27;14,0;14,0;61,0;0
2021-01-28;11,0;11,0;58,0;0
2021-01-29;9,0;9,0;44,0;0
2021-01-30;6,0;6,0;17,0;0
2021-01-31;5,0;5,0;14,0;0
2021-02-01;7,0;7,0;23,0;0
2021-02-02;13,0;13,0;36,0;0
2021-02-03;14,0;14,0;49,0;0
2021-02-04;15,0;15,0;53,0;0
2021-02-05;15,0;15,0;43,0;0
2021-02-06;13,0;13,0;35,0;0
2021-02-07;16,0;16,0;36,0;0
2021-02-08;9,0;9,0;37,0;0
2021-02-09;11,0;11,0;46,0;0
2021-02-10;15,0;15,0;52,0;0
2021-02-11;12,0;12,0;35,0;0
2021-02-12;16,0;16,0;53,0;0
2021-02-13;13,0;13,0;36,0;0
2021-02-14;11,0;11,0;30,0;0
2021-02-15;12,0;12,0;41,0;0
2021-02-16;12,0;12,0;37,0;0
2021-02-17;10,0;10,0;46,0;0
2021-02-18;6,0;6,0;39,0;0
2021-02-19;8,0;8,0;47,0;0
2021-02-20;10,0;10,0;45,0;0
2021-02-21;9,0;9,0;34,0;0
2021-02-22;9,0;9,0;46,0;0
2021-02-23;11,0;11,0;55,0;0
2021-02-24;14,0;14,0;66,0;0
2021-02-25;16,0;16,0;66,0;0
2021-02-26;17,0;17,0;65,0;0
2021-02-27;18,0;18,0;58,0;0
2021-02-28;13,0;13,0;45,0;0
2021-03-01;13,0;13,0;58,0;0
2021-03-02;16,0;16,0;63,0;0
2021-03-03;16,0;16,0;62,0;0
2021-03-04;14,0;14,0;63,0;0
2021-03-05;14,0;14,0;56,0;0
2021-03-06;11,0;11,0;40,0;0
2021-03-07;11,0;11,0;40,0;0
2021-03-08;11,0;11,0;56,0;0
2021-03-09;12,0;12,0;60,0;0
2021-03-10;16,0;16,0;62,0;0
2021-03-11;13,0;13,0;61,0;0
2021-03-12;12,0;12,0;57,0;0
2021-03-13;12,0;12,0;50,0;0
2021-03-14;12,0;12,0;37,0;0
2021-03-15;4,0;4,0;33,0;0
2021-03-16;0,0;0,0;40,0;0
2021-03-17;6,238140134093735;;47,0;1
2021-03-18;7,640943668935778;;39,0;1
2021-03-19;6,753055276701506;;41,0;1
2021-03-20;7,0;7,0;33,0;0
2021-03-21;8,0;8,0;31,0;0
2021-03-22;8,0;8,0;42,0;0
2021-03-23;16,0;16,0;67,0;0
2021-03-24;18,0;18,0;63,0;0
2021-03-25;14,0;14,0;47,0;0
2021-03-26;17,0;17,0;61,0;0
2021-03-27;17,0;17,0;56,0;0
2021-03-28;17,0;17,0;49,0;0
2021-03-29;19,0;19,0;57,0;0
2021-03-30;18,0;18,0;66,0;0
2021-03-31;23,0;23,0;75,0;0
2021-04-01;31,0;31,0;66,0;0
2021-04-02;29,0;29,0;63,0;0
2021-04-03;26,0;26,0;60,0;0
2021-04-04;17,0;17,0;38,0;0
2021-04-05;18,0;18,0;56,0;0
2021-04-06;11,0;11,0;47,0;0
2021-04-07;10,0;10,0;45,0;0
2021-04-08;8,0;8,0;43,0;0
2021-04-09;10,0;10,0;47,0;0
2021-04-10;9,0;9,0;43,0;0
2021-04-11;16,0;16,0;48,0;0
2021-04-12;17,0;17,0;81,0;0
2021-04-13;19,0;19,0;84,0;0
2021-04-14;25,0;25,0;88,0;0
2021-04-15;23,0;23,0;77,0;0
2021-04-16;22,0;22,0;73,0;0
2021-04-17;17,0;17,0;46,0;0
2021-04-18;26,0;26,0;61,0;0
2021-04-19;21,0;21,0;67,0;0
2021-04-20;19,0;19,0;59,0;0
2021-04-21;7,0;7,0;38,0;0
2021-04-22;15,0;15,0;46,0;0
2021-04-23;17,0;17,0;44,0;0
2021-04-24;26,0;26,0;62,0;0
2021-04-25;26,0;26,0;56,0;0
2021-04-26;25,0;25,0;75,0;0
2021-04-27;25,0;25,0;73,0;0
2021-04-28;42,0;42,0;108,0;0
2021-04-29;35,0;35,0;92,0;0
2021-04-30;31,0;31,0;72,0;0
2021-05-01;40,0;40,0;81,0;0
2021-05-02;25,0;25,0;53,0;0
2021-05-03;12,0;12,0;44,0;0
2021-05-04;14,0;14,0;51,0;0
2021-05-05;22,0;22,0;69,0;0
2021-05-06;27,0;27,0;93,0;0
2021-05-07;19,0;19,0;56,0;0
2021-05-08;24,0;24,0;59,0;0
2021-05-09;25,0;25,0;56,0;0
2021-05-10;31,0;31,0;89,0;0
2021-05-11;37,0;37,0;114,0;0
2021-05-12;39,0;39,0;126,0;0
2021-05-13;63,0;63,0;173,0;0
2021-05-14;61,0;61,0;158,0;0
2021-05-15;74,0;74,0;149,0;0
2021-05-16;92,0;92,0;165,0;0
2021-05-17;55,0;55,0;120,0;0
2021-05-18;43,0;43,0;75,0;0
2021-05-19;46,0;46,0;94,0;0
2021-05-20;21,0;21,0;48,0;0
2021-05-21;9,0;9,0;18,0;0
2021-05-22;23,0;23,0;45,0;0
2021-05-23;30,0;30,0;54,0;0
2021-05-24;34,0;34,0;81,0;0
2021-05-25;29,0;29,0;82,0;0
2021-05-26;55,0;55,0;131,0;0
2021-05-27;37,0;37,0;91,0;0
2021-05-28;23,0;23,0;55,0;0
2021-05-29;33,0;33,0;67,0;0
2021-05-30;49,0;49,0;84,0;0
2021-05-31;26,0;26,0;76,0;0
2021-06-01;35,0;35,0;98,0;0
2021-06-02;37,0;37,0;94,0;0
2021-06-03;25,0;25,0;74,0;0
2021-06-04;28,0;28,0;72,0;0
2021-06-05;31,0;31,0;63,0;0
2021-06-06;33,0;33,0;63,0;0
2021-06-07;39,0;39,0;95,0;0
2021-06-08;39,0;39,0;92,0;0
2021-06-09;30,0;30,0;71,0;0
2021-06-10;32,0;32,0;78,0;0
2021-06-11;39,0;39,0;105,0;0
2021-06-12;42,0;42,0;97,0;0
2021-06-13;39,0;39,0;68,0;0
2021-06-14;50,0;50,0;101,0;0
2021-06-15;34,0;34,0;56,0;0
2021-06-16;34,0;34,0;71,0;0
2021-06-17;34,0;34,0;75,0;0
2021-06-18;45,0;45,0;88,0;0
2021-06-19;67,0;67,0;118,0;0
2021-06-20;78,0;78,0;120,0;0
2021-06-21;58,0;58,0;96,0;0
2021-06-22;31,0;31,0;77,0;0
2021-06-23;17,0;17,0;40,0;0
2021-06-24;34,0;34,0;80,0;0
2021-06-25;26,0;26,0;52,0;0
2021-06-26;13,0;13,0;25,0;0
2021-06-27;39,0;39,0;67,0;0
2021-06-28;38,0;38,0;78,0;0
2021-06-29;36,571603305321105;;;1
2021-06-30;50,06588970309046;;;1
2021-07-01;57,0;57,0;107,0;0
2021-07-02;47,0;47,0;97,0;0
2021-07-03;63,0;63,0;115,0;0
2021-07-04;76,0;76,0;121,0;0
2021-07-05;54,0;54,0;102,0;0
2021-07-06;39,0;39,0;67,0;0
2021-07-07;42,0;42,0;96,0;0
2021-07-08;47,0;47,0;105,0;0
2021-07-09;46,0;46,0;97,0;0
2021-07-10;73,0;73,0;133,0;0
2021-07-11;51,0;51,0;85,0;0
2021-07-12;40,0;40,0;69,0;0
2021-07-13;56,0;56,0;105,0;0
2021-07-14;73,0;73,0;137,0;0
2021-07-15;67,0;67,0;132,0;0
2021-07-16;43,0;43,0;80,0;0
2021-07-17;65,0;65,0;112,0;0
2021-07-18;40,0;40,0;82,0;0
2021-07-19;40,0;40,0;117,0;0
2021-07-20;48,0;48,0;146,0;0
2021-07-21;45,0;45,0;122,0;0
2021-07-22;67,0;67,0;152,0;0
2021-07-23;60,0;60,0;128,0;0
2021-07-24;38,0;38,0;64,0;0
2021-07-25;31,0;31,0;52,0;0
2021-07-26;13,0;13,0;34,0;0
2021-07-27;36,0;36,0;78,0;0
2021-07-28;43,0;43,0;114,0;0
2021-07-29;40,0;40,0;118,0;0
2021-07-30;53,0;53,0;122,0;0
2021-07-31;67,0;67,0;132,0;0
2021-08-01;59,0;59,0;120,0;0
2021-08-02;34,0;34,0;100,0;0
2021-08-03;44,0;44,0;120,0;0
2021-08-04;52,0;52,0;129,0;0
2021-08-05;51,0;51,0;100,0;0
2021-08-06;61,0;61,0;125,0;0
2021-08-07;44,0;44,0;78,0;0
2021-08-08;34,0;34,0;52,0;0
2021-08-09;28,0;28,0;61,0;0
2021-08-10;40,0;40,0;96,0;0
2021-08-11;41,0;41,0;101,0;0
2021-08-12;39,0;39,0;70,0;0
2021-08-13;71,0;71,0;136,0;0
2021-08-14;81,0;81,0;143,0;0
2021-08-15;57,0;57,0;92,0;0
2021-08-16;40,0;40,0;85,0;0
2021-08-17;23,0;23,0;66,0;0
2021-08-18;9,0;9,0;23,0;0
2021-08-19;7,0;7,0;15,0;0
2021-08-20;22,0;22,0;70,0;0
2021-08-21;20,0;20,0;59,0;0
2021-08-22;10,0;10,0;26,0;0
2021-08-23;12,0;12,0;37,0;0
2021-08-24;17,0;17,0;37,0;0
2021-08-25;12,0;12,0;30,0;0
2021-08-26;18,0;18,0;43,0;0
2021-08-27;34,0;34,0;80,0;0
2021-08-28;35,0;35,0;86,0;0
2021-08-29;32,0;32,0;68,0;0
2021-08-30;20,0;20,0;44,0;0
2021-08-31;26,0;26,0;59,0;0
2021-09-01;33,0;33,0;80,0;0
2021-09-02;26,0;26,0;56,0;0
2021-09-03;22,0;22,0;44,0;0
2021-09-04;14,0;14,0;41,0;0
2021-09-05;16,0;16,0;38,0;0
2021-09-06;7,0;7,0;24,0;0
2021-09-07;6,0;6,0;23,0;0
2021-09-08;12,0;12,0;38,0;0
2021-09-09;27,0;27,0;77,0;0
2021-09-10;33,0;33,0;92,0;0
2021-09-11;19,0;19,0;43,0;0
2021-09-12;4,0;4,0;11,0;0
2021-09-13;8,0;8,0;22,0;0
2021-09-14;18,0;18,0;51,0;0
2021-09-15;24,0;24,0;68,0;0
2021-09-16;24,0;24,0;69,0;0
2021-09-17;19,0;19,0;46,0;0
2021-09-18;18,0;18,0;35,0;0
2021-09-19;13,0;13,0;29,0;0
2021-09-20;16,0;16,0;46,0;0
2021-09-21;21,0;21,0;66,0;0
2021-09-22;14,0;14,0;42,0;0
2021-09-23;23,0;23,0;69,0;0
2021-09-24;23,0;23,0;80,0;0
2021-09-25;16,0;16,0;40,0;0
2021-09-26;15,0;15,0;36,0;0
2021-09-27;15,0;15,0;53,0;0
2021-09-28;15,0;15,0;58,0;0
2021-09-29;17,0;17,0;58,0;0
2021-09-30;8,0;8,0;34,0;0
2021-10-01;12,0;12,0;47,0;0
2021-10-02;7,0;7,0;30,0;0
2021-10-03;11,0;11,0;36,0;0
2021-10-04;16,0;16,0;55,0;0
2021-10-05;16,0;16,0;53,0;0
2021-10-06;18,0;18,0;63,0;0
2021-10-07;16,0;16,0;66,0;0
2021-10-08;10,0;10,0;25,0;0
2021-10-09;15,0;15,0;42,0;0
2021-10-10;10,0;10,0;27,0;0
2021-10-11;17,0;17,0;49,0;0
2021-10-12;15,0;15,0;42,0;0
2021-10-13;9,0;9,0;37,0;0
2021-10-14;7,0;7,0;20,0;0
2021-10-15;13,0;13,0;36,0;0
2021-10-16;15,0;15,0;42,0;0
2021-10-17;11,0;11,0;33,0;0
2021-10-18;16,0;16,0;50,0;0
2021-10-19;23,0;23,0;67,0;0
2021-10-20;17,0;17,0;44,0;0
2021-10-21;17,33514776811721;;59,0;1
2021-10-22;11,763881385011604;;45,0;1
2021-10-23;13,0;13,0;43,0;0
2021-10-24;13,0;13,0;46,0;0
2021-10-25;13,0;13,0;59,0;0
