Fecha;MP25;PM10;CO;NOX;NO2;NO;O3;SO2;TEMP_mean;TEMP_min;TEMP_max;RHUM_mean;WSPD_mean;WSPD_max
2023-01-25;9,0;48,0;0,3;16,4441;10,13;6,31616;21,0;;23,261075;16,7091;30,1583;52,621537499999995;1,5174076083333334;3,25016
2023-01-26;11,0;54,0;0,36;18,0378;12,91;5,13097;24,0;;21,30207916666667;14,8917;28,175;44,5555625;1,3719415833333333;3,24331
2023-01-27;13,0;62,0;0,42;27,9978;16,98;11,021;25,0;;22,762154166666665;13,1917;31,775;37,19445833333334;1,0816541791666665;2,97478
2023-01-28;18,0;62,0;;22,6483;15,56;7,09278;33,0;;24,672916666666666;15,7;33,4083;36,295162499999996;1,0059553958333334;2,7768
2023-01-29;12,0;56,0;0,41;24,6506;15,6;9,0546;27,0;;24,052804166666665;16,3917;31,1;35,364583333333336;1,2441362416666666;3,36489
2023-01-30;12,0;53,0;0,37;25,4064;13,47;11,9365;21,0;;22,732254166666667;14,6583;30,4417;52,84377083333334;1,3818264583333333;2,97466
2023-01-31;12,0;52,0;0,36;26,3277;14,13;12,1981;19,0;;23,080558333333332;16,4917;29,425;51,80209583333333;1,3178622125;3,10138
2023-02-01;15,0;60,0;0,41;24,9955;14,87;10,1229;24,0;;23,4611125;14,8583;31,6417;48,23959583333333;1,2193900416666665;2,92622
2023-02-02;19,0;67,0;0,43;26,8612;17,74;9,12056;34,0;;25,534566666666667;17,075;33,8833;39,54862083333333;0,9299173749999999;2,56552
2023-02-03;24,0;84,0;0,48;39,4122;23,43;15,9828;30,0;;24,502170833333334;17,9333;31,9417;42,500008333333334;1,2203491479166668;3,03539
2023-02-04;17,0;64,0;0,36;16,9168;12,11;4,80805;23,0;;22,964233333333336;16,3167;30,9833;56,02084583333333;1,3373939583333332;2,97996
2023-02-05;15,0;49,0;0,38;9,68648;7,05;2,64139;23,0;;21,881966666666667;15,7;29,1727;59,559025;1,4005935;2,84221
2023-02-06;47,0;93,0;0,66;26,1494;16,56;9,59047;35,0;;23,973741666666665;16,675;31,1364;49,607641666666666;0,9891790416666666;2,999
2023-02-07;72,0;130,0;0,88;31,3554;23,58;7,77334;42,0;;23,83575;16,3583;30,2583;51,4270875;1,0760104708333333;2,77699
2023-02-08;56,0;116,0;0,77;31,896;22,99;8,90181;41,0;;24,252770833333333;17,2333;31,6833;55,16319583333333;1,0157858708333334;2,66903
2023-02-09;70,0;127,0;0,88;35,5603;24,56;10,9956;52,0;;25,21388333333333;17,3083;34,175;49,1076375;0,8494298750000001;2,62608
2023-02-10;68,0;127,0;0,86;42,1147;25,3;16,808;49,0;;24,61979583333333;16,8;32,3917;45,90625;1,1098185;3,20224
2023-02-11;42,0;83,0;0,66;27,1818;19,6;7,58584;42,0;;25,35269166666667;17,4;33,55;43,642358333333334;0,9119929583333334;2,75469
2023-02-12;31,0;71,0;0,47;15,5244;12,23;3,29417;33,0;;23,3545125;16,5333;30,5;40,753483333333335;1,26511025;3,34881
2023-02-13;10,0;44,0;0,38;21,4504;11,91;9,53954;18,0;;22,452783333333333;14,3917;30,6167;49,510425;1,126855625;2,70037
2023-02-14;11,0;55,0;0,44;24,0279;14,87;9,15991;25,0;;24,01493333333333;15,325;32,0667;40,65971666666667;1,0334689625;2,41955
2023-02-15;14,0;69,0;0,45;25,2131;15,95;9,26292;28,0;;23,627087500000002;15,7167;31,3833;38,159729166666665;1,2111556916666666;3,12662
2023-02-16;14,0;64,0;0,43;27,2501;15,41;11,8358;22,0;;21,465954166666666;15,1;28,5417;49,20834583333333;1,3584634166666667;3,02299
2023-02-17;14,0;61,0;0,46;28,4857;16,17;12,315;28,0;;22,0637875;13,8583;30,0;44,55555416666667;1,0683534791666667;2,93317
2023-02-18;16,0;70,0;0,48;27,6552;17,92;9,7363;24,0;;22,7968625;15,4;30,0583;44,25348333333333;1,0770760666666666;3,10272
2023-02-19;11,0;43,0;0,52;18,2224;11,89;6,33699;18,0;;23,826070833333333;15,6167;32,175;46,28125;0,9656148375;2,67362
2023-02-20;16,0;60,0;;41,2652;18,73;22,5303;27,0;;24,517358333333334;16,0917;33,3417;35,46875416666666;0,8850804624999999;2,80913
2023-02-21;26,0;77,0;;34,7895;20,87;13,9157;35,0;;24,09979583333333;16,1251;32,2365;40,28474583333333;1,1114481708333332;3,00791
2023-02-22;25,0;82,0;0,48;28,6217;18,73;9,88792;31,0;;21,615975000000002;14,3417;29,3083;48,50001666666666;1,149517375;2,96065
2023-02-23;22,0;80,0;0,58;35,9828;20,64;15,3393;29,0;;22,793816666666668;14,9;32,6;49,378475;1,0788578833333333;3,11396
2023-02-24;20,0;73,0;0,58;28,8358;18,26;10,5754;24,0;;20,62290833333333;14,9667;27,3083;56,12500416666666;1,4059377416666667;3,38482
2023-02-25;15,0;58,0;0,61;19,9075;12,36;7,54417;22,0;;20,7892375;12,7833;28,8083;59,121550000000006;1,0812942916666668;2,60736
2023-02-26;14,0;51,0;;26,0106;15,46;10,5476;25,0;;24,06458333333333;14,875;33,0417;44,204883333333335;0,6631190875;1,89105
2023-02-27;15,0;65,0;;55,7675;25,53;30,2409;24,0;;24,710754166666664;16,575;33,4583;33,89236666666667;0,9622361958333333;3,00611
2023-02-28;15,0;66,0;;39,4214;20,63;18,7907;25,0;;22,82189166666667;13,5;31,4917;40,27777916666667;0,9354983541666666;2,40411
2023-03-01;17,0;76,0;;38,7918;23,53;15,2664;27,0;;23,727075;15,8333;31,8667;45,579874999999994;0,9228131958333333;2,45749
2023-03-02;13,0;74,0;;33,0071;21,71;11,2942;28,0;;23,47117916666667;15,8917;32,8917;45,3298625;1,0044085875;3,005
2023-03-03;14,0;65,0;;28,6749;17,34;11,3393;23,0;;20,994454166666667;14,0417;28,9667;53,041666666666664;1,1060150416666665;2,53396
2023-03-04;16,0;67,0;;31,4712;18,86;12,6078;30,0;;24,0251;15,9833;32,775;50,43055416666667;0,8161413208333334;2,49033
2023-03-05;15,0;59,0;;27,6251;15,42;12,2062;26,0;;23,408329166666665;17,5917;31,025;49,3576375;1,2235129458333334;3,01837
2023-03-06;15,0;63,0;;26,9434;15,67;11,2733;19,0;;20,5179;14,7167;25,9727;61,1076375;1,2688229583333335;3,35236
2023-03-07;15,0;64,0;;40,1842;18,26;21,9226;24,0;;21,72015;15,3667;30,6;57,21527916666667;1,2421230583333334;2,92055
2023-03-08;11,0;48,0;;23,5198;13,88;9,63792;19,0;;21,387291666666666;14,575;28,6701;58,128800000000005;1,20585075;2,78003
2023-03-09;9,0;51,0;;33,6263;16,59;17,0349;15,0;;21,918400000000002;14,9917;29,0333;53,00000416666666;1,1195204416666666;3,36881
2023-03-10;10,0;53,0;;37,2178;16,06;21,1553;15,0;;21,963195833333334;15,0;29,125;53,222229166666665;1,0203072141666667;2,84209
2023-03-11;9,0;43,0;;19,9307;10,63;9,29996;18,0;;20,657295833333333;14,1;28,2833;56,70487083333333;1,1314318791666667;2,97739
2023-03-12;8,0;35,0;;13,1923;8,39;4,80458;18,0;;19,472908333333333;13,4833;26,475;63,43054166666667;1,3171709583333333;2,72013
2023-03-13;9,0;45,0;;23,3045;10,98;12,3254;17,0;;20,69485;13,7917;28,525;63,1805625;1,0270066583333335;2,40185
2023-03-14;10,0;46,0;;26,8011;12,96;13,837;19,0;;21,435074999999998;15,1833;28,2667;58,05555416666667;1,0568028666666667;2,63518
2023-03-15;11,0;53,0;;27,624;16,02;11,6067;18,0;;20,806566666666665;14,0833;27,9083;39,95487083333333;0,9658416375000001;2,50837
2023-03-16;12,0;55,0;0,72;32,9446;15,66;17,2895;20,0;;20,954229166666668;13,6333;29,225;51,597254166666666;0,9417380958333333;2,53975
2023-03-17;12,0;55,0;0,73;36,543;16,31;20,2294;18,0;;21,020220833333333;14,325;28,5167;61,145825;0,8876614404166667;2,74662
2023-03-18;11,0;65,0;0,65;27,2362;15,56;11,6807;24,0;;22,383329166666666;14,45;30,2333;57,72221666666667;0,8574446916666667;2,28869
2023-03-19;12,0;59,0;0,66;30,5568;15,87;14,6888;22,0;;23,345145833333333;15,4333;31,075;51,406241666666666;0,9621408041666667;2,58068
2023-03-20;12,0;56,0;0,5;35,5962;17,86;17,7317;16,0;;21,712149999999998;15,4583;27,9;58,22569583333333;1,0068938875;2,86824
2023-03-21;;64,0;0,47;39,3277;20,08;19,2328;23,0;;22,1322875;14,7583;30,8083;55,8298625;0,8815220625000001;2,17111
2023-03-22;17,0;74,0;0,55;53,8624;26,37;27,4898;27,0;;23,331599999999998;15,475;31,5583;45,02777916666667;0,7689134458333333;2,61216
2023-03-23;23,0;90,0;0,63;73,675;33,05;40,6287;27,0;;23,631983333333334;14,6417;32,675;39,3611125;0,6118834708333333;2,19611
2023-03-24;23,0;83,0;0,53;69,0928;32,11;36,9875;27,0;;24,3313125;16,2667;33,1083;35,072925;0,6904265416666666;2,52733
2023-03-25;22,0;76,0;0,4;50,0915;26,13;23,962;27,0;;23,157891666666668;14,3583;32,1917;35,69790833333334;0,6774560125;2,5144
2023-03-26;17,0;63,0;;23,1865;15,91;7,27334;25,0;;20,868750000000002;13,7583;28,0333;47,638891666666666;0,944291425;2,5355
2023-03-27;21,0;78,0;;36,6642;18,55;18,1162;23,0;;19,3382875;12,5417;26,3417;58,12153333333333;0,94920185;2,58907
2023-03-28;18,0;74,0;0,51;33,0046;17,86;15,1424;16,0;;18,993022727272727;12,025;26,8583;57,6;1,057474790909091;2,73233
2023-03-29;14,0;63,0;1,07;39,0198;18,63;20,3891;19,0;;19,843395833333332;12,5333;27,7;57,322925;0,7717176625;2,33718
2023-03-30;19,0;82,0;1,28;57,9909;29,32;28,6715;19,0;;21,158675;12,8917;30,1083;44,88891666666667;0,6812392208333332;2,17055
2023-03-31;;91,0;1,37;77,1042;33,14;43,9689;25,0;;22,393741666666667;13,1667;32,7833;34,8263875;0,60234705;2,18762
2023-04-01;;86,0;1,53;66,3439;28,17;38,1715;23,0;;21,835070833333333;13,5417;31,075;35,3263875;0,6652196791666667;2,39706
2023-04-02;;69,0;1,39;40,2061;23,23;16,977;22,0;;21,284095833333335;14,1667;29,7583;42,798608333333334;0,66086428125;1,81577
2023-04-03;;82,0;1,35;59,9272;30,27;29,6507;11,0;;19,8788125;13,55;26,5583;53,65277916666667;0,49910140416666665;1,75566
2023-04-04;;79,0;1,3;53,7744;27,28;26,4956;24,0;;20,9319375;13,0833;29,7167;47,84374583333334;0,6771203458333334;2,10599
2023-04-05;;74,0;1,15;38,8288;24,38;14,4504;18,0;;18,9875;11,6833;26,3;41,1145875;0,8452554916666667;2,18334
2023-04-06;;77,0;1,14;42,595;26,96;15,6333;20,0;;20,496179166666668;12,8667;28,8;43,715270833333335;0,5417085208333333;1,8755
2023-04-07;19,0;75,0;1,32;57,6819;28,59;29,0951;27,0;;21,162845833333332;12,3583;31,4667;41,75000416666666;0,5605706874999999;1,9048
2023-04-08;16,0;61,0;1,18;39,5209;22,29;17,2352;27,0;;20,537850000000002;12,0;29,5583;38,48264583333333;0,6859446041666667;2,29052
2023-04-09;20,0;64,0;1,11;27,6032;20,78;6,82658;28,0;;19,654870833333334;11,2417;28,8167;45,572925;0,5039624625;1,93852
2023-04-10;19,0;77,0;1,19;50,7085;30,12;20,5893;12,0;;20,394791666666666;11,475;29,7667;43,791666666666664;0,6446957291666666;2,1814
2023-04-11;19,0;80,0;1,24;58,6819;26,23;32,4527;17,0;;19,50424166666667;11,91;27,1917;54,881949999999996;0,7644385375000001;2,12236
2023-04-12;11,0;62,0;1,08;36,8115;19,24;17,5708;6,0;;17,0302125;12,5583;21,3667;69,027775;0,7395680495833333;2,2703
2023-04-13;10,0;50,0;1,03;23,4943;14,72;8,77565;12,0;;16,246925;11,2333;21,7417;69,811625;0,9681986666666668;2,27232
2023-04-14;13,0;60,0;1,16;36,8658;19,14;17,7213;8,0;;14,0125125;9,69167;18,6417;76,4305625;0,7209472333333333;1,68057
2023-04-15;20,0;63,0;1,15;20,3994;14,56;5,83931;18,0;;15,217366666666665;10,8417;21,1833;72,06252083333334;0,7477988708333333;1,99247
2023-04-16;21,0;60,0;1,29;22,1957;16,47;5,72241;15,0;;13,846527916666666;9,33334;19,5667;72,97918333333332;0,56042675;1,63012
2023-04-17;18,0;65,0;1,16;35,0486;20,0;15,0439;11,0;;12,937869999999998;7,40833;20,1833;70,68939545454545;0,6848285333333334;2,06289
2023-04-18;19,0;101,0;1,31;64,5314;30,23;34,3058;10,0;;13,745098333333333;7,26667;21,9583;57,559025;0,4599844791666667;1,50897
2023-04-19;30,0;130,0;1,95;149,28;44,98;104,295;10,0;;16,872567916666664;7,18333;28,05;46,09723333333333;0,31134873333333335;0,980674
2023-04-20;21,0;101,0;1,5;88,3387;31,01;57,3266;13,0;;16,6218125;9,675;25,1833;51,88890416666666;1,1358029583333333;2,90398
2023-04-21;15,0;66,0;1,15;34,8034;21,48;13,3196;7,0;;13,915041666666667;10,6833;19,925;77,864575;0,5543458416666667;1,34757
2023-04-22;28,0;86,0;1,57;65,5372;24,44;41,1021;18,0;;15,873611250000002;9,15834;24,0167;67,94824166666668;0,5830207458333333;1,6457
2023-04-23;21,0;58,0;1,27;28,4133;16,16;12,2525;15,0;;15,195766666666666;10,6583;20,5333;74,0173625;0,7969833125;1,93904
2023-04-24;25,0;75,0;1,48;62,9388;27,47;35,4724;9,0;;15,012250833333333;8,55833;23,4273;73,75694166666666;0,5823382874999999;1,88162
2023-04-25;26,0;101,0;1,63;91,6923;35,2;56,4932;10,0;;16,820488333333333;9,53333;26,3833;64,10764583333334;0,603993675;1,99735
2023-04-26;40,0;155,0;1,77;123,095;43,64;79,4583;8,0;;17,552083333333332;13,0917;24,525;63,1875;0,36048564583333337;1,26596
2023-04-27;43,0;110,0;1,39;40,9232;25,99;14,9382;13,0;;13,654899166666667;8,78334;20,15;77,95491249999999;0,9086378333333333;2,31866
2023-04-28;34,0;95,0;1,31;30,2264;21,05;9,172;10,0;;13,821383333333332;10,6583;20,0417;77,8327;0,9003860416666667;2,56382
2023-04-29;11,0;32,0;1,22;25,8098;17,81;8,00375;4,0;;14,319787499999999;13,0833;16,1417;85,54514166666667;0,7299847083333333;2,10907
2023-04-30;7,0;21,0;1,25;22,3942;10,5;11,8904;11,0;;12,007299166666668;7,71667;15,5;79,44030833333333;0,8837634875;1,83459
2023-05-01;20,0;43,0;0,98;51,8989;16,68;35,2168;11,0;;10,885039583333333;4,93333;18,1909;73,06779583333334;0,3900311375;1,62731
2023-05-02;28,0;75,0;1,15;75,9023;27,95;47,953;7,0;;11,397563333333332;4,55;19,35;69,16945;0,4719255;1,76256
2023-05-03;34,0;94,0;1,07;94,8307;35,22;59,6116;8,0;;11,918050833333334;5,18333;20,325;68,1423625;0,4799951875;1,73021
2023-05-04;41,0;98,0;1,17;84,0771;32,85;51,2262;9,0;;10,545492083333334;5,11667;17,8417;78,36462083333333;0,5641683458333333;1,58336
2023-05-05;50,0;115,0;1,37;92,5459;34,83;57,718;10,0;;12,020833333333334;5,94167;19,7417;74,69443333333334;0,5860530083333334;1,96444
2023-05-06;52,0;102,0;1,61;83,4023;26,25;57,1567;6,0;;8,912852083333334;5,81667;12,9417;87,43058333333333;0,6823194416666666;2,12364
2023-05-07;78,0;142,0;1,91;101,178;35,18;65,9988;14,0;;11,724271666666667;4,20833;22,2583;75,37577499999999;0,3767247583333333;1,18977
2023-05-08;61,0;140,0;2,01;144,054;48,68;95,3719;7,0;;14,43229125;5,23333;26,8667;57,89205833333333;0,3795406708333333;1,01418
2023-05-09;45,0;135,0;2,0;182,291;53,89;128,406;6,0;;16,593755416666667;7,75833;28,4333;46,28472083333333;0,3899393208333333;0,764774
2023-05-10;50,0;165,0;1,86;170,848;56,29;114,56;6,0;;16,797572916666667;9,48334;27,05;47,0833375;0,43665675;1,43596
2023-05-11;39,0;122,0;1,68;135,796;45,77;90,0248;7,0;;17,40825;10,2167;27,0909;49,25000416666666;0,4829678;1,9779
2023-05-12;31,0;118,0;1,78;141,216;38,8;102,414;6,0;;17,381595833333332;9,325;28,5;51,11110416666667;0,45427875;1,79847
2023-05-13;42,0;124,0;1,96;123,615;42,14;81,4775;12,0;;17,01524625;9,05833;27,3083;55,96180833333333;0,46475111249999995;1,39013
2023-05-14;40,0;109,0;1,85;91,4893;30,83;60,6604;15,0;;15,277439583333333;8,94167;25,6083;64,3888875;0,89871685;2,46551
2023-05-15;35,0;73,0;1,02;36,9348;21,48;15,4507;9,0;;13,108341666666668;10,025;16,1417;81,92019166666667;0,6913405250000001;1,464
2023-05-16;34,0;75,0;1,03;42,6675;20,73;21,9422;9,0;;14,169766666666666;10,3909;19,1833;77,75695416666666;1,0477618208333335;2,19585
2023-05-17;14,0;42,0;1,04;50,9741;18,44;32,537;5,0;;13,013883333333332;10,1167;17,6667;84,44030416666666;0,515759675;1,34835
2023-05-18;26,0;71,0;1,47;100,978;27,61;73,3651;5,0;;13,337155416666667;6,99167;20,9917;74,73059166666667;0,38986864583333336;1,25863
2023-05-19;29,0;80,0;1,16;70,3361;31,5;38,8319;6,0;;14,014920833333333;8,66667;20,8833;70,1458375;0,4195262079166666;1,30856
2023-05-20;43,0;95,0;1,58;93,4395;27,78;65,6635;13,0;;12,815626250000001;6,125;21,6;69,70485833333333;0,5001482666666667;2,05939
2023-05-21;40,0;83,0;1,17;44,4738;27,08;17,3907;4,0;;10,614139583333333;8,24167;12,8917;77,67360833333333;0,54206725;1,1417
2023-05-22;26,0;74,0;1,42;114,066;32,49;81,5709;4,0;;11,995105;9,05;15,0417;79,71808333333333;0,6610708125;1,43975
2023-05-23;40,0;107,0;2,18;212,009;38,67;173,343;1,0;;11,709716666666667;10,1083;13,4417;86,59725416666667;0,48298644166666665;2,40224
2023-05-24;32,0;86,0;1,69;144,654;28,68;115,973;1,0;;11,187116666666666;8,35001;14,825;86,81394166666666;0,3163891916666667;1,00774
2023-05-25;46,0;111,0;1,72;146,203;30,89;115,318;1,0;;11,097577083333334;9,47501;13,0;88,64207499999999;0,41861375833333336;1,05236
2023-05-26;25,0;67,0;1,13;65,7495;23,77;41,9773;3,0;;10,831601666666666;4,85833;16,7417;78,93059583333333;0,4697518583333333;1,32858
2023-05-27;33,0;83,0;1,29;72,5852;31,0;41,5872;5,0;;12,488572499999998;7,06667;20,375;72,33712916666667;0,30626154708333336;1,12822
2023-05-28;63,0;114,0;2,16;122,419;37,37;85,0468;3,0;;11,582636666666666;6,28333;18,025;76,45904166666666;0,4254791470833334;1,43721
2023-05-29;63,0;132,0;1,79;124,766;45,02;79,7435;6,0;;15,00941;9,60834;23,6167;65,16319583333333;0,4786731;1,13388
2023-05-30;64,0;139,0;1,87;154,6;52,39;102,21;2,0;;13,289585;8,05;19,8917;67,22220833333334;0,39110166249999995;0,925663
2023-05-31;67,0;160,0;2,07;166,425;54,52;111,903;5,0;;13,907994583333334;6,35;21,7167;66,12223333333334;0,4454315;1,4851
2023-06-01;45,0;129,0;1,87;144,666;41,5;103,164;7,0;;13,309654583333334;8,10834;19,3167;64,79514999999999;0,7474446208333333;1,84864
2023-06-02;35,0;94,0;1,55;115,807;35,02;80,7894;3,0;;12,865342916666668;8,69167;19,3083;74,66288333333334;0,6829461499999999;1,91317
2023-06-03;31,0;73,0;1,51;83,5551;22,38;61,1764;2,0;;13,007895833333334;11,2167;15,2667;87,631975;0,43767899875;1,5225
2023-06-04;43,0;95,0;1,97;106,78;26,89;79,8901;7,0;;13,162154166666667;8,16667;21,1001;77,650025;0,33423441666666664;1,49903
2023-06-05;45,0;133,0;2,03;163,027;46,02;117,005;4,0;;14,244442916666666;7,49167;24,2917;60,896158333333325;0,3257079;0,975792
2023-06-06;52,0;161,0;2,19;207,79;51,71;156,078;1,0;;13,719794166666667;8,25;19,6;58,52777916666667;0,32941116666666664;0,720148
2023-06-07;57,0;158,0;2,13;207,219;60,58;146,641;1,0;;14,119792083333332;9,16667;23,225;59,68402916666667;0,2853208208333333;0,746886
2023-06-08;27,0;67,0;1,16;72,973;24,4;48,5699;4,0;;11,867368749999999;6,725;17,7833;83,5271125;0,7793368333333334;2,30118
2023-06-09;10,0;21,0;0,86;30,1679;18,99;11,1732;2,0;;11,428127083333335;8,66666;13,3167;95,13065;0,713666875;1,53746
2023-06-10;13,0;29,0;0,91;26,1408;15,9;10,2451;5,0;;8,873260416666666;4,275;11,6333;82,5237;0,6691585916666667;1,10318
2023-06-11;32,0;56,0;1,27;48,4429;17,66;30,7852;7,0;;5,8340275;1,15;12,65;84,80560416666667;0,4154062416666667;1,26748
2023-06-12;57,0;113,0;1,86;143,567;36,65;106,915;2,0;;6,835225136363636;0,233333;16,0083;77,90112083333334;0,24433995833333333;0,728635
2023-06-13;52,0;129,0;2,01;188,949;49,31;139,643;2,0;;7,744785541666666;0,183333;19,1833;60,49305416666667;0,4036659083333333;1,01967
2023-06-14;44,0;122,0;1,84;183,007;47,44;135,564;2,0;;9,290622666666666;0,366667;19,9833;51,197916666666664;0,3371444416666667;0,805858
2023-06-15;51,0;132,0;2,14;207,701;51,22;156,484;4,0;;11,960417916666666;4,45;21,325;50,32638333333333;0,36756191666666665;1,08977
2023-06-16;50,0;163,0;2,54;235,753;49,91;185,839;1,0;;10,292601666666666;4,96667;21,6417;58,81481111111111;0,4294210777777778;1,06637
2023-06-17;55,0;147,0;2,65;195,431;53,37;142,061;7,0;;14,354860833333333;5,8;26,3583;47,159725;0,49237012500000005;0,682699
2023-06-18;43,0;87,0;1,79;91,2427;25,21;66,0288;8,0;;9,6294425;5,74167;12,825;72,2153125;0,73294025;2,29707
2023-06-19;42,0;94,0;1,42;74,6697;32,72;41,953;5,0;;12,348965416666667;8,81667;17,6917;73,02746666666667;0,5127953125;1,36265
2023-06-20;39,0;101,0;1,43;104,045;32,33;71,7123;3,0;;11,207984583333333;8,13335;15,8667;80,878475;0,5045331166666667;1,81205
2023-06-21;35,0;77,0;1,29;58,5853;25,89;32,6937;2,0;;11,990969999999999;9,14999;13,775;84,6906625;0,43019241666666663;1,37509
2023-06-22;17,0;30,0;1,3;77,7924;26,91;50,8801;1,0;;12,704508333333335;10,85;14,3833;94,97202499999999;0,8568540416666667;3,70289
2023-06-23;15,0;29,0;1,55;107,735;23,27;84,4646;1,0;;14,498258333333332;13,5417;15,9;98,62502916666666;0,5647923083333334;2,40524
2023-06-24;16,0;36,0;1,45;66,0425;18,11;47,9345;1,0;;14,169383333333334;12,5583;16,05;94,63824583333333;0,6377379666666666;2,01858
2023-06-25;24,0;47,0;1,32;56,5875;15,72;40,865;1,0;;13,624308333333333;12,1833;15,2417;95,166375;0,3971756791666667;1,21298
2023-06-26;18,0;43,0;1,3;50,745;13,41;37,3361;1,0;;12,8295125;11,7167;14,2583;96,71600000000001;0,3610469125;1,70045
2023-06-27;17,0;85,0;1,28;95,4279;24,38;71,048;2,0;;9,624582916666666;6,45833;12,5083;82,3778;0,38226819166666665;1,69083
2023-06-28;47,0;154,0;2,2;222,105;34,24;187,861;1,0;;7,8024249999999995;3,375;12,6833;88,798625;0,33497058333333335;0,979193
2023-06-29;51,0;164,0;2,63;248,061;42,85;205,209;2,0;;10,427085;3,3;19,8583;73,874325;0,46522376249999997;1,22526
2023-06-30;48,0;150,0;2,43;216,315;49,16;167,16;3,0;;12,198964583333334;5,01667;22,2417;64,48579583333334;0,48593399583333335;1,1916
2023-07-01;40,0;104,0;1,79;127,483;37,3;90,1823;5,0;;12,579862916666668;5,43333;22,4083;65,30587916666667;0,686450625;1,44115
2023-07-02;35,0;64,0;1,22;40,7832;19,4;21,3801;4,0;;8,030902916666667;5,05;11,3167;93,1979625;0,6370226583333333;1,47833
2023-07-03;46,0;103,0;1,7;109,885;35,36;74,5259;3,0;;9,664932916666666;4,35833;17,8833;79,42784999999999;0,4860959083333333;1,28193
2023-07-04;29,0;95,0;1,76;132,578;30,38;102,198;6,0;;10,35069;4,80833;16,6333;74,37849583333333;0,6818596874999999;2,03718
2023-07-05;22,0;70,0;1,37;112,937;28,01;84,9274;6,0;;10,52711;4,05;17,375;73,53125;0,5190435;1,61944
2023-07-06;27,0;96,0;1,32;91,1187;30,75;60,3649;3,0;;10,437505833333333;7,7;13,875;79,94005833333334;0,3267655875;0,952821
2023-07-07;43,0;116,0;1,93;144,855;29,42;115,436;2,0;;9,04860625;6,55833;12,0;86,73892916666667;0,4777724875;1,66043
2023-07-08;37,0;86,0;1,79;117,528;25,57;91,9626;5,0;;9,66736375;4,45;17,0167;81,909725;0,5123678083333333;1,68287
2023-07-09;38,0;87,0;1,62;69,7898;24,67;45,1172;3,0;;10,604892916666666;6,15833;13,8083;86,21180416666665;0,3265905333333333;0,715589
2023-07-10;33,0;79,0;1,4;89,0583;25,47;63,5879;5,0;;9,968057083333333;2,54167;18,525;78,56112916666667;0,7687001666666666;1,89461
2023-07-11;27,0;67,0;1,12;61,0004;22,82;38,1846;3,0;;9,648609583333334;6,39167;11,9583;88,77881666666667;0,5489965875;1,90156
2023-07-12;6,0;27,0;1,03;45,8431;18,14;27,7073;8,0;;10,352017083333333;7,85;14,1833;84,87154166666666;0,7275894875;1,9573
2023-07-13;31,0;126,0;2,11;171,01;34,04;136,967;2,0;;10,779867916666667;4,08333;17,9833;76,53818333333334;0,34046932916666667;0,958481
2023-07-14;44,0;133,0;2,06;163,598;37,23;126,365;1,0;;10,277435416666666;6,78333;14,5583;76,42332916666668;0,3877692125;0,817714
2023-07-15;43,0;108,0;1,8;87,9877;26,71;61,2781;2,0;;9,800000416666666;6,6;14,2917;71,45518750000001;0,5409358541666667;1,58358
2023-07-16;69,0;137,0;2,36;118,762;31,9;86,8591;6,0;;10,696871250000001;4,33333;19,8917;73,73928333333333;0,4159037625;1,30989
2023-07-17;68,0;181,0;2,53;233,459;44,36;189,099;1,0;;9,414864583333333;4,11667;14,9;78,2254;0,23957878749999997;0,469777
2023-07-18;61,0;182,0;2,51;260,413;58,39;202,021;1,0;;12,838189583333333;8,84166;17,7667;65,28126666666667;0,5503813166666667;2,08981
2023-07-19;43,0;160,0;2,11;208,261;53,91;154,349;1,0;;14,068020833333334;11,2333;19,1917;57,312533333333334;0,46530944583333333;1,24341
2023-07-20;47,0;149,0;2,17;205,102;51,0;154,102;1,0;;12,609025;7,48333;17,85;68,31945833333333;0,4860867;1,37636
2023-07-21;22,0;67,0;1,23;75,4296;27,78;47,6495;1,0;;11,570175833333332;8,80911;15,1667;84,43435;0,6098761958333333;2,2627
2023-07-22;10,0;23,0;1,05;39,1972;17,68;21,5199;7,0;;9,163195416666666;6,54167;11,0583;96,29520416666666;0,708864925;1,72285
2023-07-23;31,0;68,0;1,88;101,78;23,2;78,5813;1,0;;7,652780416666666;4,93333;9,77499;94,75905416666666;0,36747212916666666;0,935397
2023-07-24;47,0;117,0;2,18;161,066;32,76;128,307;3,0;;10,390625416666667;4,95;18,4833;79,91738333333333;0,3888651375;1,01473
2023-07-25;33,0;92,0;1,77;133,263;29,32;103,942;4,0;;10,867360416666665;6,65833;16,2;81,20139166666667;0,8442308416666666;2,32363
2023-07-26;32,0;94,0;1,38;80,5413;24,23;56,3131;2,0;;10,232291666666667;5,675;15,8667;83,9896125;0,5330146416666667;1,68478
2023-07-27;44,0;146,0;1,8;120,967;32,92;88,0435;4,0;;11,710076666666666;5,21667;19,525;73,36144166666666;0,40726392083333335;1,1616
2023-07-28;55,0;160,0;2,13;154,64;44,31;110,329;3,0;;14,084027916666665;5,95833;24,2833;63,98959583333333;0,5092507041666666;1,90921
2023-07-29;41,0;119,0;1,74;99,5299;35,36;64,1726;6,0;;16,358674166666667;8,75835;25,0833;59,23610416666667;0,5443934166666667;1,24776
2023-07-30;47,0;128,0;1,95;85,9312;32,78;53,1529;8,0;;15,681245833333334;10,6417;23,475;63,440975;0,4483157541666667;1,17494
